,Track ID,Subgenre,Slice,Chroma,RMS,Spectral Centroid,Spectral Bandwidth,Spectral Rolloff,Zero Crossing Rate,MFCC,Harmony,Tempo
4056,3YwmrqN6NMxPL5HyjojEOi,Industrial,4,0.5690101,0.3368185,173709.82134735404,223434.1555453526,1028581.1114105714,0.071144418172924,1968.0498,0.055907775,178.20581896551724
4057,3YwmrqN6NMxPL5HyjojEOi,Industrial,5,0.56184155,0.36601105,185134.46136214543,106134.12044210023,797707.6851285399,0.0774518135961224,1806.0713,0.07239601,90.66611842105264
4058,3YwmrqN6NMxPL5HyjojEOi,Industrial,6,0.5724207,0.3715332,103392.40504476785,63755.81482528923,379878.5338761948,0.0740993716518762,1770.5336,0.071435116,90.66611842105264
4059,3YwmrqN6NMxPL5HyjojEOi,Industrial,7,0.5572697,0.3579126,76853.60478375352,69552.15859775044,367771.3946135572,0.0728378883761364,1889.875,0.07368483,90.66611842105264
4060,3YwmrqN6NMxPL5HyjojEOi,Industrial,8,0.6257947,0.36934188,153274.77820734298,125173.1139076032,900072.4234484163,0.0722461340243682,1672.1228,0.07283443,178.20581896551724
4061,3YwmrqN6NMxPL5HyjojEOi,Industrial,9,0.68144405,0.26361254,1309543.2226426003,637022.1922563744,6528392.86648602,0.0375294600205391,2556.5984,0.05577271,90.66611842105264
4062,3juffqyuhqPTonmbbi4tDs,Industrial,1,0.5251142,0.26921844,189427.7985986378,63526.270761932414,656577.7309462308,0.0825153042738724,1599.9681,0.041233603,178.20581896551724
4063,3juffqyuhqPTonmbbi4tDs,Industrial,2,0.57678044,0.27737352,214108.77423876923,49141.2862621045,406002.3078320756,0.1044768555017442,1453.3724,0.03945754,172.265625
4064,3juffqyuhqPTonmbbi4tDs,Industrial,3,0.6259197,0.26558742,164627.59158971233,72712.75432580152,587209.7273193371,0.0876143257778706,1517.9348,0.036111824,87.5926906779661
4065,3juffqyuhqPTonmbbi4tDs,Industrial,4,0.5246202,0.28137022,179795.50770639747,68217.13438802208,666085.7951210919,0.083221666064491,1477.4746,0.04649923,178.20581896551724
4066,3juffqyuhqPTonmbbi4tDs,Industrial,5,0.51951104,0.2712764,207805.80139191932,87333.06326531041,454395.1405651296,0.1018907717001057,1490.9375,0.035749093,117.45383522727272
4067,3juffqyuhqPTonmbbi4tDs,Industrial,6,0.47761428,0.2975152,307075.1575580183,88283.690372653,925526.15103126,0.0844960464201961,1534.2633,0.053813465,87.5926906779661
4068,3juffqyuhqPTonmbbi4tDs,Industrial,7,0.54731876,0.29431406,407578.4852047708,70824.38161734499,804566.5508816412,0.0975660276982345,1442.8142,0.043675628,87.5926906779661
4069,3juffqyuhqPTonmbbi4tDs,Industrial,8,0.6855132,0.2753581,276319.22010678245,55982.7107895845,779234.2424352297,0.0957880545592962,1377.1233,0.03766664,178.20581896551724
4070,3juffqyuhqPTonmbbi4tDs,Industrial,9,0.59500945,0.2685783,879850.3960569946,120736.81712198647,1671213.0610222882,0.0777915569685348,1713.5182,0.04024908,87.5926906779661
4071,6N09DiGe5l8xB8YfCSn2Gx,Industrial,1,0.6594711,0.17150779,495133.5807673253,63084.49306239229,1319213.166547292,0.1044567183602629,1782.0066,0.017926075,97.50884433962264
4072,6N09DiGe5l8xB8YfCSn2Gx,Industrial,2,0.6593146,0.14808542,286732.585468589,51267.250397989614,1248742.1317684993,0.1250098906977779,1798.5269,0.011217614,139.6748310810811
4073,6N09DiGe5l8xB8YfCSn2Gx,Industrial,3,0.66850615,0.16587216,179171.65848369166,55728.42320067769,880407.1199177476,0.1099680248962862,1631.66,0.016367188,139.6748310810811
4074,6N09DiGe5l8xB8YfCSn2Gx,Industrial,4,0.6597292,0.16700792,207720.1457660389,36843.65266824765,713708.15237434,0.1169926988597106,1673.0394,0.015743377,139.6748310810811
4075,6N09DiGe5l8xB8YfCSn2Gx,Industrial,5,0.6617819,0.1690908,108279.22340857776,26695.08528152997,479265.09315666265,0.1102238838898791,1619.3661,0.015454023,139.6748310810811
4076,6N09DiGe5l8xB8YfCSn2Gx,Industrial,6,0.7004574,0.19567788,87361.00059433728,16277.384303341763,226103.6239642136,0.0930826342210181,1667.4402,0.023592932,139.6748310810811
4077,6N09DiGe5l8xB8YfCSn2Gx,Industrial,7,0.7220537,0.19117849,296222.832857855,29279.352755284846,543363.1907279863,0.100249267975398,1650.4866,0.022616208,139.6748310810811
4078,6N09DiGe5l8xB8YfCSn2Gx,Industrial,8,0.7050099,0.18409857,127332.62279386386,25883.224821998418,239921.2541573234,0.0900931437382574,1772.1921,0.02130366,139.6748310810811
4079,6N09DiGe5l8xB8YfCSn2Gx,Industrial,9,0.71161187,0.19135632,169279.84686722394,27132.593114537503,295615.31126581033,0.0851003961581165,1745.6537,0.023333766,139.6748310810811
4080,0qGbzBx02qt7MwtAgNjRDj,Industrial,1,0.5942219,0.17479847,557198.2501620009,265341.7046909961,2074513.2195736736,0.0840003675727891,2418.0334,0.0128650125,105.46875
4081,0qGbzBx02qt7MwtAgNjRDj,Industrial,2,0.6473569,0.17512117,370031.3191041353,313750.1190231512,2051849.9450662695,0.0768816933108933,2490.4255,0.011547192,156.60511363636363
4082,0qGbzBx02qt7MwtAgNjRDj,Industrial,3,0.670179,0.2120069,321512.0119808276,257408.3581450926,1581987.9109543553,0.0773457635364386,2103.9385,0.01950963,156.60511363636363
4083,0qGbzBx02qt7MwtAgNjRDj,Industrial,4,0.6736131,0.20716462,61701.62475798026,33467.71886255457,265246.0871595462,0.087516211967214,1793.3384,0.019401474,78.30255681818181
4084,0qGbzBx02qt7MwtAgNjRDj,Industrial,5,0.6890639,0.21348129,96800.70765523556,33174.724062711895,354941.51589440287,0.0904645836631772,1742.5911,0.020289123,156.60511363636363
4085,0qGbzBx02qt7MwtAgNjRDj,Industrial,6,0.67848575,0.20565015,115925.69984807336,34003.432911865246,392970.9873322069,0.0885837153194504,1798.3885,0.01908381,156.60511363636363
4086,0qGbzBx02qt7MwtAgNjRDj,Industrial,7,0.6636526,0.21103653,120282.68018503523,78128.20716997044,537452.6174242954,0.0819480533212873,1910.7499,0.019870538,156.60511363636363
4087,0qGbzBx02qt7MwtAgNjRDj,Industrial,8,0.6833763,0.20422612,75472.10939279498,44549.37979259901,353224.2508624224,0.0861555418639296,1814.7065,0.017217046,156.60511363636363
4088,0qGbzBx02qt7MwtAgNjRDj,Industrial,9,0.6932823,0.21888827,100296.30246648034,41767.47827893761,335052.1958417314,0.088301545678232,1699.979,0.022113107,156.60511363636363
4089,1XwC7lFWY9R8s2qO8iiXxx,Industrial,1,0.63165426,0.32534632,1514197.8650201596,256475.69617491015,3857409.472823996,0.0924859395673099,1537.1871,0.05493755,97.50884433962264
4090,1XwC7lFWY9R8s2qO8iiXxx,Industrial,2,0.607727,0.34401435,959082.6147022146,308458.6654914823,3980260.025819398,0.0779954700908131,1562.5432,0.06416988,90.66611842105264
4091,1XwC7lFWY9R8s2qO8iiXxx,Industrial,3,0.6167612,0.33097175,1175106.401149286,309222.19564699393,3927992.679685672,0.0758858096259976,1614.9044,0.060241476,90.66611842105264
4092,1XwC7lFWY9R8s2qO8iiXxx,Industrial,4,0.61343634,0.33140093,1384706.1156321263,202528.99481903928,3359163.302187088,0.093891205591965,1496.0011,0.056815784,90.66611842105264
4093,1XwC7lFWY9R8s2qO8iiXxx,Industrial,5,0.64366925,0.33607823,1338630.89143009,245858.08016763505,3690413.956585446,0.0871692488845741,1487.2537,0.06374863,90.66611842105264
4094,1XwC7lFWY9R8s2qO8iiXxx,Industrial,6,0.7004203,0.32388178,1284865.5043921308,249985.45674196404,4527301.793456791,0.0588049903040848,1617.7006,0.07156975,90.66611842105264
4095,1XwC7lFWY9R8s2qO8iiXxx,Industrial,7,0.70745665,0.3141657,1316008.2478595574,271766.9281654783,4828247.533738308,0.0465707114083995,1783.9801,0.068838775,90.66611842105264
4096,1XwC7lFWY9R8s2qO8iiXxx,Industrial,8,0.69739324,0.3119995,968477.5149590472,261497.8469019251,4618370.4643797055,0.0481847809493453,1740.1353,0.060130328,90.66611842105264
4097,1XwC7lFWY9R8s2qO8iiXxx,Industrial,9,0.71103215,0.3016012,513598.9223247698,239529.2763374616,2786079.304471375,0.0399017133954595,1823.8583,0.062123597,90.66611842105264
4098,3NDXaUSkdIu36ORI7TpB7J,Industrial,1,0.76466143,0.28750002,502934.60977848736,364136.16363419226,2764102.610374629,0.0566537893407913,1909.0374,0.057985924,147.65625
4099,3NDXaUSkdIu36ORI7TpB7J,Industrial,2,0.765319,0.2877075,469327.3792843358,360548.2949254336,2560993.0431460706,0.0550628065560009,1934.6333,0.058457144,143.5546875
4100,3NDXaUSkdIu36ORI7TpB7J,Industrial,3,0.7654182,0.2857712,487459.9313636689,349172.4993649441,2507682.4055494056,0.0591625910755972,1922.2163,0.05765057,143.5546875
4101,3NDXaUSkdIu36ORI7TpB7J,Industrial,4,0.75532174,0.2864344,490864.6684531459,383367.7932454301,2797656.624739809,0.0535132683634418,1954.2908,0.057556562,143.5546875
4102,3NDXaUSkdIu36ORI7TpB7J,Industrial,5,0.7626134,0.28571892,540633.2783821947,368792.6060539845,2785838.447193371,0.0590175101234619,1913.379,0.057790358,143.5546875
4103,3NDXaUSkdIu36ORI7TpB7J,Industrial,6,0.77099013,0.28576705,474289.4734428711,350469.74248360016,2520343.490852902,0.060069517288109,1870.7391,0.056484073,143.5546875
4104,3NDXaUSkdIu36ORI7TpB7J,Industrial,7,0.7347592,0.28558025,481021.74963198,369798.3583324163,2583782.5517084585,0.0563336474935177,1951.1831,0.05670833,143.5546875
4105,3NDXaUSkdIu36ORI7TpB7J,Industrial,8,0.7430428,0.2852064,492010.3489695426,361594.8104378177,2573027.414631896,0.0580366472817567,1932.4053,0.05649348,143.5546875
4106,3NDXaUSkdIu36ORI7TpB7J,Industrial,9,0.75834125,0.2759984,584095.0784213028,462661.6488167613,2821750.370069383,0.0529484470618385,2200.027,0.05280016,143.5546875
4107,6pBabkxMdp7dXLgJXnsFGp,Industrial,1,0.70708364,0.23736191,426444.3862698616,237202.07860699607,2187797.9046104774,0.0577901192011115,2278.838,0.033390354,107.666015625
4108,6pBabkxMdp7dXLgJXnsFGp,Industrial,2,0.6099884,0.20606546,1278756.1776137976,279894.0131697216,2831471.094716631,0.0707652796676221,2386.7478,0.020873083,103.359375
4109,6pBabkxMdp7dXLgJXnsFGp,Industrial,3,0.6579309,0.21925846,1108640.1823785256,419963.54571105225,3371165.05185957,0.0867786111619977,2302.322,0.02163587,166.70866935483872
4110,6pBabkxMdp7dXLgJXnsFGp,Industrial,4,0.6432874,0.24754651,275120.5662299442,175680.09341494934,1272217.559230824,0.0485999413632448,2432.3088,0.03973786,101.33272058823528
4111,6pBabkxMdp7dXLgJXnsFGp,Industrial,5,0.65387225,0.17056814,724874.3975202368,140885.15912905344,1596668.2504970198,0.0623189924270848,2708.323,0.012658859,107.666015625
4112,6pBabkxMdp7dXLgJXnsFGp,Industrial,6,0.70068526,0.20659603,1011091.2183948484,272685.9887289786,2864994.6695648204,0.0620586262237471,2819.2783,0.02117443,117.45383522727272
4113,6pBabkxMdp7dXLgJXnsFGp,Industrial,7,0.70413375,0.2341696,628346.5733353546,291575.98868827027,2540516.613987992,0.0664713244498521,2382.412,0.031698395,103.359375
4114,6pBabkxMdp7dXLgJXnsFGp,Industrial,8,0.7245316,0.124153316,294009.322680482,92695.26133696904,667847.9085172678,0.0795775873837578,2934.8438,0.004986586,101.33272058823528
4115,6pBabkxMdp7dXLgJXnsFGp,Industrial,9,0.6107838,0.19986309,507927.9992671079,178917.484103497,1560018.418612874,0.0870336835281759,2375.8086,0.015196811,105.46875
4116,3rx6ENPfEGYiQVPP1jsVtx,Industrial,1,0.60009897,0.31384453,1507054.062269783,255345.94956036375,3718610.5329608303,0.0890117863618851,1652.9604,0.05937487,215.33203125
4117,3rx6ENPfEGYiQVPP1jsVtx,Industrial,2,0.6141925,0.3006574,576150.6252301317,170017.49044282458,1755005.3602725773,0.1036039237886793,1593.4072,0.04855412,107.666015625
4118,3rx6ENPfEGYiQVPP1jsVtx,Industrial,3,0.6022428,0.3130405,699667.4615866195,139862.90532258846,2117159.990009032,0.0962062638066212,1599.4525,0.05682801,107.666015625
4119,3rx6ENPfEGYiQVPP1jsVtx,Industrial,4,0.61537707,0.3115881,622661.7750356352,187032.3151955809,1980948.7958849568,0.086882988691234,1679.4819,0.060330838,105.46875
4120,3rx6ENPfEGYiQVPP1jsVtx,Industrial,5,0.62121683,0.29807723,619474.0029213593,141108.5541445886,1686622.4877770578,0.1071706853014055,1532.7197,0.050749935,107.666015625
4121,3rx6ENPfEGYiQVPP1jsVtx,Industrial,6,0.6240693,0.31067017,618631.745637121,127065.55583698972,1825869.109113204,0.0977885647089902,1581.1682,0.055024717,107.666015625
4122,3rx6ENPfEGYiQVPP1jsVtx,Industrial,7,0.62894785,0.30602533,583424.454909411,176337.60957885234,1737466.8256387643,0.0959569683630257,1616.3027,0.054382112,107.666015625
4123,3rx6ENPfEGYiQVPP1jsVtx,Industrial,8,0.53068227,0.2268036,1100059.6983577914,325250.77938709274,3853430.6221412346,0.0662178451779884,2270.3533,0.039781567,71.77734375
4124,3rx6ENPfEGYiQVPP1jsVtx,Industrial,9,0.55024284,0.23409133,557668.6488628626,439313.73361845454,6351992.526079879,0.0269802312756695,3304.5752,0.055579957,172.265625
4125,5ovhDF3buYTpIgwgqhIwxf,Industrial,1,0.6653451,0.31167194,532791.2703081239,191945.8519596936,2225584.7595195337,0.0896542622306952,1617.3724,0.04976062,178.20581896551724
4126,5ovhDF3buYTpIgwgqhIwxf,Industrial,2,0.6673546,0.21153696,231971.23151590195,434525.89909187146,2219508.7823963934,0.0851261102919185,2419.2463,0.026947495,132.51201923076923
4127,5ovhDF3buYTpIgwgqhIwxf,Industrial,3,0.62955374,0.29069155,266125.3265150198,179530.13423340672,1555486.5738713366,0.0697411172738046,1732.6998,0.04896812,132.51201923076923
4128,5ovhDF3buYTpIgwgqhIwxf,Industrial,4,0.5645624,0.29496515,213544.54884844556,166515.25694233674,1006629.3028880942,0.0694136973707302,1790.0046,0.056450192,132.51201923076923
4129,5ovhDF3buYTpIgwgqhIwxf,Industrial,5,0.63523364,0.290195,310569.7659073782,203465.60622929077,1470836.0117926917,0.0671088903623912,1784.8138,0.047054127,132.51201923076923
4130,5ovhDF3buYTpIgwgqhIwxf,Industrial,6,0.63967866,0.29087618,294659.58024783107,226387.5635579292,1543662.302368587,0.0646658436833823,1780.5017,0.04798393,132.51201923076923
4131,5ovhDF3buYTpIgwgqhIwxf,Industrial,7,0.63301307,0.2970657,257821.0593852596,197385.11776564116,1155703.5089526237,0.0665482632033138,1796.6093,0.053827737,132.51201923076923
4132,5ovhDF3buYTpIgwgqhIwxf,Industrial,8,0.6045135,0.29067063,306580.46211008733,215703.69358650624,1656855.280883405,0.0675841150488392,1760.8507,0.048760515,132.51201923076923
4133,5ovhDF3buYTpIgwgqhIwxf,Industrial,9,0.5324173,0.29856154,254886.36300387853,181486.9619898464,957116.047560202,0.0641920256242561,1810.4211,0.05882375,132.51201923076923
4134,0cSd01K5jeFTDLSrD95dEb,Industrial,1,0.53849274,0.3128003,422118.6517611324,222937.0090658859,2167009.7387642646,0.1007439575426192,1856.5348,0.043886226,143.5546875
4135,0cSd01K5jeFTDLSrD95dEb,Industrial,2,0.5539248,0.3411399,461359.3871823516,175273.86066181416,2187515.88200262,0.0936045418772856,1806.3525,0.05236046,97.50884433962264
4136,0cSd01K5jeFTDLSrD95dEb,Industrial,3,0.57851815,0.32143041,362629.40348090354,123905.47344629288,1490079.8537514177,0.1054747762134272,1796.3342,0.044014543,84.72079918032787
4137,0cSd01K5jeFTDLSrD95dEb,Industrial,4,0.60641074,0.3236323,231213.9056110888,112487.0052749662,1186382.6086342465,0.1013463001231601,1807.2919,0.048361503,84.72079918032787
4138,0cSd01K5jeFTDLSrD95dEb,Industrial,5,0.55911994,0.33343413,381734.488066414,75505.76226739312,1311808.5431702903,0.105493922823648,1838.0781,0.04778807,129.19921875
4139,0cSd01K5jeFTDLSrD95dEb,Industrial,6,0.54201865,0.33276534,242473.82559003527,63328.32686222831,932573.939330949,0.1039423434387917,1761.9067,0.050363846,77.1338619402985
4140,0cSd01K5jeFTDLSrD95dEb,Industrial,7,0.5698763,0.32740048,332171.1358981404,74754.88381644753,900149.6308473707,0.1187494377073335,1816.8572,0.04219727,86.1328125
4141,0cSd01K5jeFTDLSrD95dEb,Industrial,8,0.6224566,0.31557906,431099.2253595772,219493.455146183,2015263.462929903,0.0975762635006947,1905.0745,0.04312322,84.72079918032787
4142,0cSd01K5jeFTDLSrD95dEb,Industrial,9,0.6016734,0.31378478,485955.10400089447,176311.94378693192,2251520.714066967,0.1092649783184802,1770.9729,0.04472204,84.72079918032787
4143,3YlXqeGh10AADlm9tt7bbK,Industrial,1,0.7129683,0.32532373,314334.9773776297,130655.3032503856,1342691.752662965,0.0712953207806698,1809.3821,0.058152184,101.33272058823528
4144,3YlXqeGh10AADlm9tt7bbK,Industrial,2,0.6913292,0.33263874,646592.1212633421,174480.28649009988,2495925.2055108943,0.0830266573879743,1560.5898,0.06408234,101.33272058823528
4145,3YlXqeGh10AADlm9tt7bbK,Industrial,3,0.70847064,0.32829314,528795.776078376,208836.3300120633,2382369.076025233,0.0814710627713781,1662.754,0.06133803,101.33272058823528
4146,3YlXqeGh10AADlm9tt7bbK,Industrial,4,0.6788183,0.33349758,370851.32846515765,97172.47195888504,1599372.93752471,0.0764962343763657,1560.3151,0.061735477,135.99917763157896
4147,3YlXqeGh10AADlm9tt7bbK,Industrial,5,0.6843327,0.33478045,592376.1322970894,189264.33027627933,2523447.219536267,0.0826908978069424,1574.4607,0.062034983,132.51201923076923
4148,3YlXqeGh10AADlm9tt7bbK,Industrial,6,0.693473,0.3432464,387763.6028328586,150828.94913090992,1694557.7655310172,0.0721512887173671,1635.7222,0.06908614,135.99917763157896
4149,3YlXqeGh10AADlm9tt7bbK,Industrial,7,0.69096524,0.32907343,368208.1549489306,163518.8411807213,1875272.919653732,0.0792966923814836,1583.872,0.057813704,135.99917763157896
4150,3YlXqeGh10AADlm9tt7bbK,Industrial,8,0.7130157,0.31381643,335257.58596199186,89339.18499145824,1008403.2117142824,0.0737474212169369,1638.285,0.0647288,80.74951171875
4151,3YlXqeGh10AADlm9tt7bbK,Industrial,9,0.70013916,0.3138482,232436.1637229705,81836.03895173356,914417.2365025588,0.0634421905527473,1591.975,0.06144935,101.33272058823528
4152,4D1ucjSLckZ74e0rUfdFMg,Industrial,1,0.6246838,0.32444152,192702.32233128475,80857.89494936839,1067425.7060228602,0.0625669965768044,1632.9579,0.07377128,191.40625
4153,4D1ucjSLckZ74e0rUfdFMg,Industrial,2,0.6787965,0.34176084,100461.0627792276,72284.68749970861,796148.2674561773,0.0555370734950315,1644.2167,0.07868365,191.40625
4154,4D1ucjSLckZ74e0rUfdFMg,Industrial,3,0.6607477,0.33165535,219683.2991593359,234327.84126911865,1247768.114859871,0.0544021178833677,1827.1783,0.07453398,191.40625
4155,4D1ucjSLckZ74e0rUfdFMg,Industrial,4,0.6388612,0.34337255,184894.85258015417,130299.74029037548,1076780.194372535,0.0539964940917898,1715.3997,0.080326766,191.40625
4156,4D1ucjSLckZ74e0rUfdFMg,Industrial,5,0.6041647,0.33121794,213687.19603157716,190243.3940361508,1264459.3121646352,0.0605968799995673,1685.2548,0.075586975,191.40625
4157,4D1ucjSLckZ74e0rUfdFMg,Industrial,6,0.57622385,0.33176583,124982.30863418763,75633.92292861793,730949.82774134,0.0656142667418179,1691.638,0.0755171,191.40625
4158,4D1ucjSLckZ74e0rUfdFMg,Industrial,7,0.5906324,0.33245486,66041.16700353115,31002.51430788326,502682.08067373605,0.0643596993713042,1594.9153,0.07417908,191.40625
4159,4D1ucjSLckZ74e0rUfdFMg,Industrial,8,0.5362066,0.28905386,187728.2776158048,96710.07340767673,1181213.0883337376,0.0710695950009436,1613.9257,0.060028996,191.40625
4160,4D1ucjSLckZ74e0rUfdFMg,Industrial,9,0.5420351,0.24613222,284661.8372897232,291488.716647184,1491908.0917557632,0.0445190016605391,2577.1074,0.048256695,92.28515625
4161,5C5RpCYrAcY5bXXWnlR8mS,Industrial,1,0.55765104,0.25272498,535325.0893587662,151786.83960513637,1561383.58424349,0.1331266361699526,1703.492,0.02695341,107.666015625
4162,5C5RpCYrAcY5bXXWnlR8mS,Industrial,2,0.53699625,0.25090346,180565.5366843377,68351.92387376928,810474.4951443222,0.121780189940606,1653.2139,0.030588165,107.666015625
4163,5C5RpCYrAcY5bXXWnlR8mS,Industrial,3,0.593726,0.2545816,241333.1337909012,86287.23172043732,937005.0274711702,0.1174515664699215,1697.104,0.02987909,107.666015625
4164,5C5RpCYrAcY5bXXWnlR8mS,Industrial,4,0.62386346,0.26892245,370208.6937290582,58673.41828521665,959300.4696377182,0.1223693664743446,1481.111,0.037498504,105.46875
4165,5C5RpCYrAcY5bXXWnlR8mS,Industrial,5,0.59045905,0.26417762,169621.01464124033,37796.642287677656,503810.8753970629,0.1299137331658531,1523.5598,0.031187898,161.4990234375
4166,5C5RpCYrAcY5bXXWnlR8mS,Industrial,6,0.615339,0.2495368,181531.11476025527,59230.60908513791,867426.5357673037,0.1392333973954116,1586.9448,0.027211515,161.4990234375
4167,5C5RpCYrAcY5bXXWnlR8mS,Industrial,7,0.6141773,0.25734514,285187.33941883256,47579.42776546404,554350.7175785507,0.1432237749945202,1581.5203,0.027297141,107.666015625
4168,5C5RpCYrAcY5bXXWnlR8mS,Industrial,8,0.6140123,0.24543095,220650.88323845027,60696.889650914825,916562.9394047796,0.1344258110982531,1546.3481,0.027663348,161.4990234375
4169,5C5RpCYrAcY5bXXWnlR8mS,Industrial,9,0.6297474,0.2612484,403784.3429680526,63563.97634213424,1174659.4376323686,0.1389654923369633,1594.924,0.029412406,129.19921875
4170,1hffzLWNeFthnUP4z01EPm,Industrial,1,0.5534698,0.3125149,272839.7379738489,140307.2027552292,1295278.9066030476,0.0739791795294392,1670.0178,0.047478117,109.9567819148936
4171,1hffzLWNeFthnUP4z01EPm,Industrial,2,0.592314,0.28318274,416818.1770674656,128488.6312521218,1268750.5855791578,0.0893447276697579,1554.961,0.041038785,161.4990234375
4172,1hffzLWNeFthnUP4z01EPm,Industrial,3,0.5078799,0.31156144,294297.6842654549,116618.06299264368,967294.2617343932,0.0781543333719757,1557.1605,0.050432608,166.70866935483872
4173,1hffzLWNeFthnUP4z01EPm,Industrial,4,0.5701684,0.2907946,239030.47343862677,135938.2469454866,1285193.8033214705,0.0830056146532508,1561.2429,0.038218006,109.9567819148936
4174,1hffzLWNeFthnUP4z01EPm,Industrial,5,0.62650007,0.28302565,372743.5357870906,133879.26928100787,1184882.09317906,0.092502159992073,1469.2699,0.040561583,166.70866935483872
4175,1hffzLWNeFthnUP4z01EPm,Industrial,6,0.5542263,0.3416282,321813.77794319723,104893.84584315353,1025254.832456685,0.0784832059504497,1583.589,0.05600285,109.9567819148936
4176,1hffzLWNeFthnUP4z01EPm,Industrial,7,0.5456437,0.31430325,259010.45016918736,125843.71626255926,1090486.888458469,0.0806900911241184,1592.7114,0.046370357,109.9567819148936
4177,1hffzLWNeFthnUP4z01EPm,Industrial,8,0.6116642,0.28995788,369150.3471460214,87709.00554626026,707503.4130517194,0.107488342791614,1503.7844,0.036003605,109.9567819148936
4178,1hffzLWNeFthnUP4z01EPm,Industrial,9,0.4780206,0.33428282,155969.08774160116,97373.40476039932,841839.7759690435,0.0765881760741202,1510.3262,0.052360162,166.70866935483872
4179,3TnHNsSdOYdqQdXyivAmuH,Industrial,1,0.72363317,0.32420543,234261.6722985771,145570.22672193518,1212705.6765785525,0.0519586049729017,1802.2664,0.07093483,139.6748310810811
4180,3TnHNsSdOYdqQdXyivAmuH,Industrial,2,0.6342817,0.31664422,318790.8697210322,204549.56534626347,1455943.79991151,0.0559972674221005,1905.6339,0.058144957,139.6748310810811
4181,3TnHNsSdOYdqQdXyivAmuH,Industrial,3,0.6660707,0.3244182,288936.34821748023,164672.60074265377,1552098.2673572574,0.055536617407231,1741.2065,0.06912735,139.6748310810811
4182,3TnHNsSdOYdqQdXyivAmuH,Industrial,4,0.67165065,0.33057874,250789.31970092337,157497.37051311863,1481686.5797145944,0.0518797552171005,1873.1152,0.06573104,139.6748310810811
4183,3TnHNsSdOYdqQdXyivAmuH,Industrial,5,0.66954005,0.33172846,182678.90882793767,125207.28523563247,1168991.26374779,0.0573452155390063,1850.066,0.06327249,139.6748310810811
4184,3TnHNsSdOYdqQdXyivAmuH,Industrial,6,0.6528986,0.33735716,135895.6038921227,159658.86020367732,837159.8099582469,0.0580413103853571,2145.563,0.055479806,69.83741554054055
4185,3TnHNsSdOYdqQdXyivAmuH,Industrial,7,0.64405465,0.34205943,187708.65832669797,183299.8814805684,1014746.4646671704,0.0532097095464423,2212.4646,0.06341855,69.83741554054055
4186,3TnHNsSdOYdqQdXyivAmuH,Industrial,8,0.6645219,0.34973216,168870.77430122852,150866.8207183907,1057612.372499108,0.0543010966960238,1972.4774,0.071611114,69.83741554054055
4187,3TnHNsSdOYdqQdXyivAmuH,Industrial,9,0.6634716,0.3283593,168046.1461804628,192848.8726442439,1049108.819178685,0.0579486174314809,2222.6501,0.052171733,139.6748310810811
4188,4J2aPhC2ODvSURePYP5DqE,Industrial,1,0.51378447,0.24483079,504547.3719684912,328363.74138728046,3484838.615521417,0.0849558347218457,1722.8492,0.03966387,126.04801829268293
4189,4J2aPhC2ODvSURePYP5DqE,Industrial,2,0.6144403,0.23756042,386869.8452815956,323839.87344665214,2813101.6885732366,0.065228938146524,1803.7552,0.03751098,126.04801829268293
4190,4J2aPhC2ODvSURePYP5DqE,Industrial,3,0.51246923,0.24085587,355858.45612562494,327809.0737785486,3034168.338165394,0.0764191651343943,1793.0027,0.03906144,126.04801829268293
4191,4J2aPhC2ODvSURePYP5DqE,Industrial,4,0.52112305,0.24760583,587077.438084974,393419.8373268969,3794773.17529808,0.0733484778442123,1804.1228,0.039757133,126.04801829268293
4192,4J2aPhC2ODvSURePYP5DqE,Industrial,5,0.6508589,0.24018665,457388.0861769199,337453.5011841189,3291709.8117820006,0.0681061269921321,1711.0411,0.037112325,126.04801829268293
4193,4J2aPhC2ODvSURePYP5DqE,Industrial,6,0.6568655,0.21863995,664049.3950845994,471917.8304464785,5481662.120541559,0.0795508956061861,1676.5859,0.027619299,126.04801829268293
4194,4J2aPhC2ODvSURePYP5DqE,Industrial,7,0.60976064,0.24587132,502365.4104124995,323778.62690890656,3570542.19644364,0.0676253268985319,1749.3721,0.04149731,126.04801829268293
4195,4J2aPhC2ODvSURePYP5DqE,Industrial,8,0.49158418,0.2396015,425333.4562390165,290775.6264222297,2927130.103104997,0.0811681493596316,1831.5581,0.0369043,126.04801829268293
4196,4J2aPhC2ODvSURePYP5DqE,Industrial,9,0.5119109,0.25186202,453659.3814819257,284095.584385376,3378535.3967893724,0.0756054735057897,1756.0876,0.0439803,126.04801829268293
4197,0JqtLoPU1i47itdwKRg2Zo,Industrial,1,0.7126756,0.25228798,152713.20703107954,38859.68019127629,405644.3802724189,0.1084756650100252,1543.0242,0.03521813,184.5703125
4198,0JqtLoPU1i47itdwKRg2Zo,Industrial,2,0.7051001,0.2549325,152898.40599248692,47744.48440102592,435636.62933909695,0.1040215206989294,1589.4922,0.035971653,126.04801829268293
4199,0JqtLoPU1i47itdwKRg2Zo,Industrial,3,0.68510693,0.25602046,152907.09705715775,41923.69459779572,411323.063895962,0.1035975854534473,1566.2141,0.037394114,95.703125
4200,0JqtLoPU1i47itdwKRg2Zo,Industrial,4,0.66503376,0.2545598,244627.99460732104,69601.90622849931,719165.691089839,0.0950114889197926,1586.1177,0.03954725,126.04801829268293
